# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

130 98.1257 390.844 0.252385 0 100 100 96.9641 1.96471 0.00598802 0 1.8982 9.88623 -1.06964 0 0 
131 98.1257 390.844 0.252385 0 100 100 96.9641 1.96471 0 0 1.8982 9.88623 -1.06964 0 0 
132 98.1257 390.844 0.252385 0 100 100 96.9641 1.96471 0 0 1.8982 9.88623 -1.06964 0 0 
133 98.1257 390.844 0.252385 0 100 100 96.9641 1.96471 0 0 1.8982 9.88623 -1.06964 0 0 
134 98.1257 390.844 0.252385 0 100 100 96.9641 1.96471 0 0 1.8982 9.88623 -1.06964 0 0 
135 99.2738 390.792 0.25541 0 100 100 96.9643 1.95349 0.0119048 0.00595238 1.90476 9.91071 -1.03831 0 0 
136 99.2738 390.792 0.25541 0 100 100 96.9643 1.95349 0 0 1.90476 9.91071 -1.03831 0 0 
137 99.2917 393.583 0.254139 0 100 100 96.9821 1.95349 0.0178571 0.0119048 1.91071 9.91071 -1.04406 0 0 
138 99.2917 393.583 0.254139 0 100 100 96.9821 1.95349 0 0 1.91071 9.91071 -1.04406 0 0 
139 99.2917 393.583 0.254139 0 100 100 96.9821 1.95349 0 0 1.91071 9.91071 -1.04406 0 0 
140 99.2917 393.583 0.254139 0 100 100 96.9821 1.95349 0 0 1.91071 9.91071 -1.04406 0 0 
141 99.1598 393.296 0.253968 0 100 100 96.8639 1.94253 0.0236686 0.0118343 1.9645 9.95858 -1.12308 0 0 
142 100.099 389.688 0.25813 0 100 100 96.7376 1.81982 0.430693 0.237624 2.21782 10.7327 -1.33626 0 0 
143 100.024 388.895 0.258269 0 100 100 96.7905 1.82609 0.128571 0.0714286 2.12381 10.8905 -1.25501 0 0 
144 100.024 388.895 0.258269 0 100 100 96.7905 1.82609 0 0 2.12381 10.8905 -1.25501 0 0 
145 100.024 388.895 0.258269 0 100 100 96.7905 1.82609 0 0 2.12381 10.8905 -1.25501 0 0 
146 100.033 389.857 0.25779 0 100 100 96.8 1.82609 0.0047619 0.0047619 2.13333 10.8952 -1.26541 0 0 
147 100.033 389.857 0.25779 0 100 100 96.8 1.82609 0 0 2.13333 10.8952 -1.26541 0 0 
148 100.92 389.774 0.260162 0 100 100 96.8019 1.84348 0.00943396 0.00943396 2.14151 10.9245 -1.21607 0 0 
149 102.243 389.706 0.263651 0 100 100 96.8037 1.84483 0.0280374 0.0186916 2.14953 10.9813 -1.13128 0 0 
150 102.243 389.706 0.263651 0 100 100 96.8037 1.84483 0 0 2.14953 10.9813 -1.13128 0 0 
151 102.243 389.706 0.263651 0 100 100 96.8037 1.84483 0 0 2.14953 10.9813 -1.13128 0 0 
152 102.243 389.706 0.263651 0 100 100 96.8037 1.84483 0 0 2.14953 10.9813 -1.13128 0 0 
153 102.243 389.706 0.263651 0 100 100 96.8037 1.84483 0 0 2.14953 10.9813 -1.13128 0 0 
154 102.243 389.673 0.263673 0 100 100 96.8037 1.82906 0.0046729 0 2.16355 10.9907 -1.16634 0 0 
155 103.473 388.18 0.267754 0 100 100 96.6569 1.77037 0.292887 0.150628 2.41004 11.5481 -1.0275 0 0 
